col_id,emp_id,emp_type,cost,schedule_pattern
128,13,TypeC,31200,000000000000000000000000000000000011111100000000000000000000000000000000000000000000011111100000000000011111100000000000111100000000000000000000000000000000000000011111
129,14,TypeC,31200,000000000000000000000000000000000011111100000000000000000000000000000000000000000000011111100000000000011111100000000000111100000000000000000000000000000000000000011111
130,0,TypeA,49800,000000011111111100000000000000000000000000000000000000011111111100000000000000000000000000000000000000000011111111110000000000001111111111000000000000000111111111100000
131,1,TypeA,49800,000000011111111100000000000000000000000000000000000000011111111100000000000000000000000000000000000000000011111111110000000000001111111111000000000000000111111111100000
132,2,TypeA,49800,000000011111111100000000000000000000000000000000000000011111111100000000000000000000000000000000000000000011111111110000000000001111111111000000000000000111111111100000
133,3,TypeB,41400,011111111000000000000000000011111110000000000000011111111000000000000000000000000000000000000000000000001111111100000000000000000000000000000000000000011111111000000000
134,4,TypeB,41400,011111111000000000000000000011111110000000000000011111111000000000000000000000000000000000000000000000001111111100000000000000000000000000000000000000011111111000000000
135,5,TypeB,41400,011111111000000000000000000011111110000000000000011111111000000000000000000000000000000000000000000000001111111100000000000000000000000000000000000000011111111000000000
136,6,TypeB,41400,011111111000000000000000000011111110000000000000011111111000000000000000000000000000000000000000000000001111111100000000000000000000000000000000000000011111111000000000
137,7,TypeB,41400,011111111000000000000000000011111110000000000000011111111000000000000000000000000000000000000000000000001111111100000000000000000000000000000000000000011111111000000000
138,8,TypeB,41400,011111111000000000000000000011111110000000000000011111111000000000000000000000000000000000000000000000001111111100000000000000000000000000000000000000011111111000000000
139,9,TypeC,25100,000001111100000000000000000000000000000000000000011100000000000000000000000000000000000000000000000000001111110000000000111100000000000000000000000001111100000000000000
140,10,TypeC,25100,000001111100000000000000000000000000000000000000011100000000000000000000000000000000000000000000000000001111110000000000111100000000000000000000000001111100000000000000
141,11,TypeC,25100,000001111100000000000000000000000000000000000000011100000000000000000000000000000000000000000000000000001111110000000000111100000000000000000000000001111100000000000000
142,12,TypeC,25100,000001111100000000000000000000000000000000000000011100000000000000000000000000000000000000000000000000001111110000000000111100000000000000000000000001111100000000000000
143,13,TypeC,25100,000001111100000000000000000000000000000000000000011100000000000000000000000000000000000000000000000000001111110000000000111100000000000000000000000001111100000000000000
144,14,TypeC,25100,000001111100000000000000000000000000000000000000011100000000000000000000000000000000000000000000000000001111110000000000111100000000000000000000000001111100000000000000
145,0,TypeA,48800,000000001111111111000000000000011111111100000000000000000000000000000000000000000000000000000000000000011111111100000000000000001111111110000000000000000111111111100000
146,1,TypeA,48800,000000001111111111000000000000011111111100000000000000000000000000000000000000000000000000000000000000011111111100000000000000001111111110000000000000000111111111100000
147,2,TypeA,48800,000000001111111111000000000000011111111100000000000000000000000000000000000000000000000000000000000000011111111100000000000000001111111110000000000000000111111111100000
148,3,TypeB,37100,000000111111110000000000000001111111000000000000000001111110000000000000000000000000000000000000000000011111110000000000001111111000000000000000000000000000000000000000
149,4,TypeB,37100,000000111111110000000000000001111111000000000000000001111110000000000000000000000000000000000000000000011111110000000000001111111000000000000000000000000000000000000000
150,5,TypeB,37100,000000111111110000000000000001111111000000000000000001111110000000000000000000000000000000000000000000011111110000000000001111111000000000000000000000000000000000000000
151,6,TypeB,37100,000000111111110000000000000001111111000000000000000001111110000000000000000000000000000000000000000000011111110000000000001111111000000000000000000000000000000000000000
152,7,TypeB,37100,000000111111110000000000000001111111000000000000000001111110000000000000000000000000000000000000000000011111110000000000001111111000000000000000000000000000000000000000
153,8,TypeB,37100,000000111111110000000000000001111111000000000000000001111110000000000000000000000000000000000000000000011111110000000000001111111000000000000000000000000000000000000000
154,9,TypeC,26500,000000000000000000000000000000000000000000000000000001111110000000000000000001111110000000000000000011111000000000000000000001111000000000000000000000111100000000000000
155,10,TypeC,26500,000000000000000000000000000000000000000000000000000001111110000000000000000001111110000000000000000011111000000000000000000001111000000000000000000000111100000000000000
156,11,TypeC,26500,000000000000000000000000000000000000000000000000000001111110000000000000000001111110000000000000000011111000000000000000000001111000000000000000000000111100000000000000
157,12,TypeC,26500,000000000000000000000000000000000000000000000000000001111110000000000000000001111110000000000000000011111000000000000000000001111000000000000000000000111100000000000000
158,13,TypeC,26500,000000000000000000000000000000000000000000000000000001111110000000000000000001111110000000000000000011111000000000000000000001111000000000000000000000111100000000000000
159,14,TypeC,26500,000000000000000000000000000000000000000000000000000001111110000000000000000001111110000000000000000011111000000000000000000001111000000000000000000000111100000000000000
160,0,TypeA,49800,000000000000000000000000000000000000000000000000000000000111111111100000000000011111111110000000000000000011111111110000000000001111111110000000000000011111111100000000
161,1,TypeA,49800,000000000000000000000000000000000000000000000000000000000111111111100000000000011111111110000000000000000011111111110000000000001111111110000000000000011111111100000000
162,2,TypeA,49800,000000000000000000000000000000000000000000000000000000000111111111100000000000011111111110000000000000000011111111110000000000001111111110000000000000011111111100000000
163,3,TypeB,33500,000000111100000000000000000000000000000000000000000000000111111110000000000111111110000000000000000011111110000000000000000000000000111110000000000000000000000000000000
