col_id,emp_id,emp_type,cost,schedule_pattern
337,2,TypeB,38100,000000000000000000000000111111100000000000000000000000000000000011111110000000000000011111111000000000000011111110000000000000000000000000000000000000111111100000000000
338,3,TypeC,26300,000000000000000000000111111000000000011110000000000000111111000000000000000000000000000000000000000000000000011110000000000000000000000000000000000000111000000000000000
339,4,TypeC,26300,000000000000000000000111111000000000011110000000000000111111000000000000000000000000000000000000000000000000011110000000000000000000000000000000000000111000000000000000
340,0,TypeA,52100,000000000000011111111100000000000000000011111111110000000000000000000000000000111111111100000000000000000000011111111100000000000000000000000000000000001111111110000000
341,1,TypeB,38000,001111111100000000000000111111100000000000000000011111111000000000000000000000111111110000000000000000011111110000000000000000000000000000000000000000000000000000000000
342,2,TypeB,38000,001111111100000000000000111111100000000000000000011111111000000000000000000000111111110000000000000000011111110000000000000000000000000000000000000000000000000000000000
343,3,TypeC,28900,000000000000000000000000000000000001111110000000000000000000000000011110000000000000000000000000000000000000000011111100000000000001111110000000000000111000000000000000
344,4,TypeC,28900,000000000000000000000000000000000001111110000000000000000000000000011110000000000000000000000000000000000000000011111100000000000001111110000000000000111000000000000000
345,0,TypeA,51900,000000111111111100000000000000111111111100000000000000000000000000000000000000111111111100000000000000000000011111111100000000000000000000000000000000001111111110000000
346,1,TypeB,38400,000000000000000000000000111111100000000000000000000000000000000011111110000000000000011111110000000000011111110000000000111111110000000000000000000000000000000000000000
347,2,TypeB,38400,000000000000000000000000111111100000000000000000000000000000000011111110000000000000011111110000000000011111110000000000111111110000000000000000000000000000000000000000
348,3,TypeC,24100,000000111100000000000000001111100000000000000000000000000000000000011110000000000000000000000000000000000000011110000000000000111110000000000000000000000000000000000000
349,4,TypeC,24100,000000111100000000000000001111100000000000000000000000000000000000011110000000000000000000000000000000000000011110000000000000111110000000000000000000000000000000000000
350,0,TypeA,53400,000000111111111000000000000000000000000000000000000000000000000000000011111111100000000000000000000000011111111110000000000000011111111110000000000000011111111110000000
351,1,TypeB,39400,000000000000000000000000111111100000000000000000000000000000000011111110000000000000011111111000000000011111110000000000111111110000000000000000000000000000000000000000
352,2,TypeB,39400,000000000000000000000000111111100000000000000000000000000000000011111110000000000000011111111000000000011111110000000000111111110000000000000000000000000000000000000000
