col_id,emp_id,emp_type,cost,schedule_pattern,in_final_mip,is_selected
15235,1,TypeB,36600,000000000000000000001111111100000000000000000000000000000000011111100000000000000011111110000000000000000000000000000000000000000000011110000000000000001111111100000000,0,0
15236,2,TypeB,36600,000000000000000000001111111100000000000000000000000000000000011111100000000000000011111110000000000000000000000000000000000000000000011110000000000000001111111100000000,0,0
15237,3,TypeC,25800,000000000000000000001111110000000000000000000000001111000000000000000000011111000000000000000000000000000000000000000000000000111100000000000000000000000001111100000000,0,0
15238,4,TypeC,25800,000000000000000000001111110000000000000000000000001111000000000000000000011111000000000000000000000000000000000000000000000000111100000000000000000000000001111100000000,0,0
15239,0,TypeA,49600,000000011111111100000000000000001111111110000000000000000000000000000000000000000000000000000000000000001111111110000000000000111111111000000000000011111111110000000000,0,0
15240,3,TypeC,19900,000000000000011100000000000000000000000000000000001111000000000000000000000000000000000000000001110000000000000000000000000000111000000000000000000111111000000000000000,0,0
15241,4,TypeC,19900,000000000000011100000000000000000000000000000000001111000000000000000000000000000000000000000001110000000000000000000000000000111000000000000000000111111000000000000000,0,0
15242,0,TypeA,51900,000000011111111110000000000000001111111110000000000000000000000000000000000000000000000111111111000000000000000000000000000000011111111110000000000000000000111111111100,0,0
15243,1,TypeB,32600,000000000000011110000000000000000000000000000000000000000011111100000000000000000011111110000000000000000000000000000000000000000000111110000000000000011111110000000000,0,0
15244,2,TypeB,32600,000000000000011110000000000000000000000000000000000000000011111100000000000000000011111110000000000000000000000000000000000000000000111110000000000000011111110000000000,0,0
15245,3,TypeC,20200,000000000000011110000000000000000000000000000000001110000000000000000000000000000000000000000001110000000000000000000000000000111000000000000000000111111000000000000000,0,0
15246,4,TypeC,20200,000000000000011110000000000000000000000000000000001110000000000000000000000000000000000000000001110000000000000000000000000000111000000000000000000111111000000000000000,0,0
15247,0,TypeA,51800,000001111111110000000000000000000000000000000000000001111111110000000000000000000000000000000000000000011111111110000000000000111111111000000000000000000000111111111100,0,0
15248,1,TypeB,36600,000000111111110000000000000000000000000000000000000000000011111100000000000000000011111110000000000000000000000000000000000000000000111110000000000111111100000000000000,0,0
15249,2,TypeB,36600,000000111111110000000000000000000000000000000000000000000011111100000000000000000011111110000000000000000000000000000000000000000000111110000000000111111100000000000000,0,0
15250,3,TypeC,21200,000000000000011110000000000000000000000000000000001111000000000000000000000000000000000000000001110000000000000000000000000000111000000000000000000111111000000000000000,0,0
15251,4,TypeC,21200,000000000000011110000000000000000000000000000000001111000000000000000000000000000000000000000001110000000000000000000000000000111000000000000000000111111000000000000000,0,0
15252,0,TypeA,48400,000000011111111110000000000000001111111110000000000000000000000000000000000000000000000000000000000000000001111111111000000000000111111110000000000000000000011111111100,0,0
15253,1,TypeB,35400,000000011111110000000000000000000000011110000000000000000000011111100000000000000000000000000000000000000111111110000000000000111111110000000000000000000000000000000000,0,0
