col_id,emp_id,emp_type,cost,schedule_pattern,in_final_mip,is_selected,usage_int,usage_rmp
793,1,TypeB,41400,000000111111110000000000000000000000000000000000000000000000011111111000000000111111110000000000000000000011111110000000000000011111111000000000000000000000000000000000,1,0,0,28
794,2,TypeB,41400,000000111111110000000000000000000000000000000000000000000000011111111000000000111111110000000000000000000011111110000000000000011111111000000000000000000000000000000000,1,0,0,17
795,3,TypeC,34400,000000000000011111000000000000000000000000000000000000000000000111111000000000000001111110000000000000000000011111100000000000000000000000000000000000000000000111111000,0,0,0,1
796,4,TypeC,34400,000000000000011111000000000000000000000000000000000000000000000111111000000000000001111110000000000000000000011111100000000000000000000000000000000000000000000111111000,0,0,0,27
797,0,TypeA,57600,111111111000000000000000000000000000000000000000011111111100000000000000000000000000000000000000011111111110000000000000000011111111110000000000000000000001111111111000,0,0,0,0
798,1,TypeB,42400,000011111111000000000000000000000000011111111000000000000000011111111000000000111111110000000000000000000000000000000000111111110000000000000000000000000000000000000000,0,0,0,8
799,2,TypeB,42400,000011111111000000000000000000000000011111111000000000000000011111111000000000111111110000000000000000000000000000000000111111110000000000000000000000000000000000000000,0,0,0,6
800,3,TypeC,31400,111111000000000000000000000000000000011111000000000000000000000000011111100000000000000000000000000000000000011111100000000000000000000000000000111111000000000000000000,0,0,0,10
801,4,TypeC,31400,111111000000000000000000000000000000011111000000000000000000000000011111100000000000000000000000000000000000011111100000000000000000000000000000111111000000000000000000,0,0,0,0
802,0,TypeA,51800,000011111111110000000000000000000000000000000000000000011111111100000000000001111111110000000000000000011111111110000000000000000000011111111100000000000000000000000000,0,0,0,0
803,1,TypeB,43800,111111110000000000000000000000000000000000000000011111110000000000000000000000111111110000000000000000000000000000000000111111110000000000000000000000001111111100000000,0,0,0,6
804,2,TypeB,43800,111111110000000000000000000000000000000000000000011111110000000000000000000000111111110000000000000000000000000000000000111111110000000000000000000000001111111100000000,0,0,0,21
805,3,TypeC,29200,111111000000000000000000000000000000000000000000000000000000000000000000001111100000000000000111110000000000011111100000000000000000000000001111110000000000000000000000,0,0,0,9
806,4,TypeC,29200,111111000000000000000000000000000000000000000000000000000000000000000000001111100000000000000111110000000000011111100000000000000000000000001111110000000000000000000000,0,0,0,0
807,0,TypeA,55300,000000111111111100000000000001111111110000000000011111111100000000000000000000000000000000000000011111111110000000000000111111110000000000000000000000000000000000000000,0,0,0,0
808,1,TypeB,44800,000000000000000000000000000000000000011111111000000000000000000000000001111111100000000000000000000000000111111110000000000000011111111000000000000000001111111100000000,0,0,0,1
809,2,TypeB,44800,000000000000000000000000000000000000011111111000000000000000000000000001111111100000000000000000000000000111111110000000000000011111111000000000000000001111111100000000,0,0,1,39
810,3,TypeC,31600,000000000000011111000000000000000000000000000000011111000000000000000000000000000000011111100000000000000000011111100000000000000000000000000000111111000000000000000000,0,0,0,12
811,4,TypeC,31600,000000000000011111000000000000000000000000000000011111000000000000000000000000000000011111100000000000000000011111100000000000000000000000000000111111000000000000000000,0,0,0,0
812,0,TypeA,56900,000000000000000000000000000001111111110000000000000000011111111100000000000000000000000000000000011111111110000000000000111111111000000000001111111111000000000000000000,0,0,0,1
813,1,TypeB,40400,000000000000000000000000000000011111110000000000000000000000011111111000000000111111110000000000000000011111110000000000111111110000000000000000000000000000000000000000,0,0,0,4
814,2,TypeB,40400,000000000000000000000000000000011111110000000000000000000000011111111000000000111111110000000000000000011111110000000000111111110000000000000000000000000000000000000000,0,0,0,39
815,3,TypeC,31000,000000000000000000000000000000000000000000000000000000000000000000011111100000000000000000000111110000000000011111100000000000000000011111000000000000000000000111111000,0,0,0,0
816,4,TypeC,31000,000000000000000000000000000000000000000000000000000000000000000000011111100000000000000000000111110000000000011111100000000000000000011111000000000000000000000111111000,0,0,0,12
817,0,TypeA,53300,111111111000000000000000000001111111110000000000000000011111111100000000000000000000000000000000000000000000000000000000000000000000011111111110000000000001111111111000,0,0,0,6
818,1,TypeB,42800,111111100000000000000000000000011111110000000000000000000000000000000001111111100000000000000000000000000000000000000000111111110000000000001111111100000000000000000000,0,0,0,0
819,2,TypeB,42800,111111100000000000000000000000011111110000000000000000000000000000000001111111100000000000000000000000000000000000000000111111110000000000001111111100000000000000000000,0,0,0,0
820,3,TypeC,30800,111111000000000000000000000000000000000000000000000000000000000000000000001111100000000000000000000000000000011111100000000000000000000000001111110000000000000111111000,0,0,0,1
821,4,TypeC,30800,111111000000000000000000000000000000000000000000000000000000000000000000001111100000000000000000000000000000011111100000000000000000000000001111110000000000000111111000,0,0,0,34
822,0,TypeA,54700,000000111111111100000000000001111111111000000000000000011111111100000000000000000000000000000000011111111110000000000000000000000000000000000000000000000001111111111000,0,0,0,11
823,1,TypeB,42400,000000001111111100000000000000011111111000000000000000000000000000000001111111100000000000000000000111111110000000000000111111110000000000000000000000000000000000000000,0,0,0,1
824,2,TypeB,42400,000000001111111100000000000000011111111000000000000000000000000000000001111111100000000000000000000111111110000000000000111111110000000000000000000000000000000000000000,0,0,0,2
825,3,TypeC,34000,000000001111110000000000000000000000000000000000000000000000000000000000000000111111000000000000000000000111110000000000000000000000011111000000000000111111000000000000,0,0,0,34
826,4,TypeC,34000,000000001111110000000000000000000000000000000000000000000000000000000000000000111111000000000000000000000111110000000000000000000000011111000000000000111111000000000000,0,0,0,0
827,0,TypeA,55100,000000111111111100000000000001111111110000000000000000011111111100000000000000000000000000111111111100000000000000000000000000000000000000000000111111111000000000000000,0,0,0,0
828,1,TypeB,42400,000000111111110000000000000000000000011111111000000000000000011111111000000000111111110000000000000000000000000000000000000000011111111000000000000000000000000000000000,0,0,0,36
829,2,TypeB,42400,000000111111110000000000000000000000011111111000000000000000011111111000000000111111110000000000000000000000000000000000000000011111111000000000000000000000000000000000,0,0,0,0
830,3,TypeC,29000,000000000000011111000000000000000000000000000000000000000000000000000001111100000000000000000000011111000000000000000000000000000000011111000000000000000000000111111000,0,0,0,24
831,4,TypeC,29000,000000000000011111000000000000000000000000000000000000000000000000000001111100000000000000000000011111000000000000000000000000000000011111000000000000000000000111111000,0,0,0,12
832,0,TypeA,53600,000000111111111100000000000001111111110000000000000000011111111100000000000000000000011111111100000000000000000000000000000000000000000000001111111111000000000000000000,0,0,0,32
833,1,TypeB,43800,000000111111110000000000000000011111110000000000000000000000000000000001111111100000000000000000000000000000000000000000111111110000000000000000000000001111111100000000,0,0,0,2
834,2,TypeB,43800,000000111111110000000000000000011111110000000000000000000000000000000001111111100000000000000000000000000000000000000000111111110000000000000000000000001111111100000000,0,0,0,30
835,3,TypeC,30400,000000000000000001111100000000000000000000000000000000000000000000011111100000000000011111100000000000000000011111000000000000000000000000000111111000000000000000000000,0,0,0,1
836,4,TypeC,30400,000000000000000001111100000000000000000000000000000000000000000000011111100000000000011111100000000000000000011111000000000000000000000000000111111000000000000000000000,0,0,0,0
837,0,TypeA,51900,000000000000011111111100000000000000000000000000000000011111111100000000000000111111110000000000011111111100000000000000000000000000000000000000001111111111000000000000,0,0,0,0
838,1,TypeB,41400,111111110000000000000000000000000000011111111000000000011111110000000000000000111111110000000000000000000000000000000000000000011111111000000000000000000000000000000000,0,0,0,0
839,2,TypeB,41400,111111110000000000000000000000000000011111111000000000011111110000000000000000111111110000000000000000000000000000000000000000011111111000000000000000000000000000000000,0,0,0,9
840,3,TypeC,31900,000000000000000001111100000000000111110000000000000000000000000000000000000000000000011111100000000000000000011111100000000000000000000000000000111111000000000000000000,0,0,0,2
841,4,TypeC,31900,000000000000000001111100000000000111110000000000000000000000000000000000000000000000011111100000000000000000011111100000000000000000000000000000111111000000000000000000,0,0,0,0
842,0,TypeA,49800,000000000000011111111100000000000000000000000000000000011111111100000000000000111111110000000000000000011111111110000000000000000000000000000000000111111111000000000000,0,0,0,0
