col_id,emp_id,emp_type,cost,schedule_pattern,in_final_mip,is_selected,reduced_cost
2141,4,TypeC,29000,000000000000000000000000000000000000000000000000000000000000011111000000000000000000000011111100000000000111110000000000111100000000000000000000111111000000000000000000,0,0,3646719.4659425244
2142,1,TypeB,43800,000000000000000000000000000000000000011111111000000000000000000000000000000000111111110000000000000000011111110000000000111111110000000000001111111100000000000000000000,0,0,3278054.2543562073
2143,2,TypeB,43800,000000000000000000000000000000000000011111111000000000000000000000000000000000111111110000000000000000011111110000000000111111110000000000001111111100000000000000000000,0,0,3278054.2543562073
2144,3,TypeC,29700,000000000000000001111100000000000000011111000000000000000000000000000000000000000000000011111100000000000000011111000000000000000000000000000000111111000000000000000000,0,0,2556536.5218375362
2145,4,TypeC,29700,000000000000000001111100000000000000011111000000000000000000000000000000000000000000000011111100000000000000011111000000000000000000000000000000111111000000000000000000,0,0,2556536.5218375344
2146,1,TypeB,41400,000000000000000000000000000000000000011111111000000000000000000000111111100000000001111111100000000000000111111110000000000000000000011111111000000000000000000000000000,0,0,1058730.4933242947
2147,2,TypeB,41400,000000000000000000000000000000000000011111111000000000000000000000111111100000000001111111100000000000000111111110000000000000000000011111111000000000000000000000000000,0,0,1058730.4933242947
2148,3,TypeC,28400,000000000000000001111100000000000000011111000000000000000000000000000000111100000000000000000000000000000000011111100000000000000000000000000000111111000000000000000000,0,0,2670675.514822375
2149,4,TypeC,28400,000000000000000001111100000000000000011111000000000000000000000000000000111100000000000000000000000000000000011111100000000000000000000000000000111111000000000000000000,0,0,2670675.514822373
2150,0,TypeA,50000,000000000000011111111100000000000011111111110000000000011111111100000000000000000000000000000000000000011111111110000000000000011111111100000000000000000000000000000000,0,0,2966338.515501244
2151,1,TypeB,40400,000000000001111111000000000000000000011111111000000000000000000000000000000000000001111111000000000000000111111110000000000000000000011111111000000000000000000000000000,1,0,427783.34691107087
2152,2,TypeB,40400,000000000001111111000000000000000000011111111000000000000000000000000000000000000001111111000000000000000111111110000000000000000000011111111000000000000000000000000000,1,0,427783.34691107087
