col_id,emp_id,emp_type,cost,schedule_pattern
552,2,TypeB,40400,111111100000000000000000000000000000011111110000000000000000011111111000000000000001111111100000000000000000000000000000111111110000000000000000000000000000000000000000
553,3,TypeC,30600,111110000000000000000000000000000000000000000000000000000000000000000000000000000000000011111100000000000111110000000000000000000000011111000000000000000000000111111000
554,4,TypeC,30600,111110000000000000000000000000000000000000000000000000000000000000000000000000000000000011111100000000000111110000000000000000000000011111000000000000000000000111111000
555,0,TypeA,53300,111111111000000000000000000000011111111110000000000000011111111100000000000000000000000000000000000001111111110000000000000000000000011111111110000000000000000000000000
556,1,TypeB,42400,000000011111111000000000000000000000011111111000000000000000011111111000000000000001111111100000000000000000000000000000111111110000000000000000000000000000000000000000
557,2,TypeB,42400,000000011111111000000000000000000000011111111000000000000000011111111000000000000001111111100000000000000000000000000000111111110000000000000000000000000000000000000000
558,3,TypeC,31600,111111000000000000000000000000000000000000000000000000000000000000000000000000000000000011111100000000000111110000000000000000000000011111000000000000000000000111111000
559,4,TypeC,31600,111111000000000000000000000000000000000000000000000000000000000000000000000000000000000011111100000000000111110000000000000000000000011111000000000000000000000111111000
560,0,TypeA,55600,111111111000000000000000000001111111110000000000011111111100000000000000000000000000000000000111111111000000000000000000000000011111111110000000000000000000000000000000
561,1,TypeB,42800,000000000000000000000000000000011111110000000000011111110000000000000001111111100000000000000000000000000000000000000000111111110000000000000000000000001111111100000000
562,2,TypeB,42800,000000000000000000000000000000011111110000000000011111110000000000000001111111100000000000000000000000000000000000000000111111110000000000000000000000001111111100000000
563,3,TypeC,34400,000000000000000001111100000000000000000000000000000000000000011111100000000000000001111110000000000000000001111110000000000000000000000000000000000000000000000111111000
564,4,TypeC,34400,000000000000000001111100000000000000000000000000000000000000011111100000000000000001111110000000000000000001111110000000000000000000000000000000000000000000000111111000
565,0,TypeA,55300,000000000000011111111100000000000000000000000000011111111100000000000000000000000000000000000111111111000000000000000000000011111111110000000000000111111111000000000000
566,1,TypeB,40400,000000000000000000000000000000000000011111111000000000000111111100000000000000111111110000000000011111110000000000000000000000011111111000000000000000000000000000000000
567,2,TypeB,40400,000000000000000000000000000000000000011111111000000000000111111100000000000000111111110000000000011111110000000000000000000000011111111000000000000000000000000000000000
568,3,TypeC,31900,000000000000000000000000000000000011111100000000000011111100000000000000000000000000000000000111110000000000000000000000000000000000011111000000000000000000000111111000
569,4,TypeC,31900,000000000000000000000000000000000011111100000000000011111100000000000000000000000000000000000111110000000000000000000000000000000000011111000000000000000000000111111000
570,0,TypeA,54000,000000000000011111111100000000000000000000000000000000011111111110000000000000000000000000000111111111000000000000000000000000000000011111111110000000000001111111111000
571,1,TypeB,44800,000000000000000000000000000000000000011111111000000000000111111110000000000000000001111111100000000000000000000000000000111111110000000001111111100000000000000000000000
572,2,TypeB,44800,000000000000000000000000000000000000011111111000000000000111111110000000000000000001111111100000000000000000000000000000111111110000000001111111100000000000000000000000
573,3,TypeC,32100,000000000000011111000000000000000000000000000000000001111100000000000000000000000001111110000000000000000000000000000000000000000000011111000000000000000000000111111000
574,4,TypeC,32100,000000000000011111000000000000000000000000000000000001111100000000000000000000000001111110000000000000000000000000000000000000000000011111000000000000000000000111111000
575,0,TypeA,55000,000001111111110000000000000001111111110000000000011111111100000000000000000000000000000000000111111111000000000000000000000011111111110000000000000000000000000000000000
576,1,TypeB,43800,000000000000000000000000000000000000011111111000000000000000000000000000111111100000000000111111110000000000000000000000000000111111110000000000011111111000000000000000
577,2,TypeB,43800,000000000000000000000000000000000000011111111000000000000000000000000000111111100000000000111111110000000000000000000000000000111111110000000000011111111000000000000000
578,3,TypeC,32900,000000000000000000000000000000000001111110000000000011111100000000000000000000000001111110000000000000000000000000000000000111110000000000000000111111000000000000000000
579,4,TypeC,32900,000000000000000000000000000000000001111110000000000011111100000000000000000000000001111110000000000000000000000000000000000111110000000000000000111111000000000000000000
580,0,TypeA,53200,000000000000011111111100000000000000000000000000011111111100000000000000000000000000000000000111111111000000000000000000000000011111111100000000000000000001111111111000
581,1,TypeB,44800,000000000000000000000000000000000000011111111000000000000000000000000001111111100000000000000000011111111000000000000000111111110000000000000000000000001111111100000000
582,2,TypeB,44800,000000000000000000000000000000000000011111111000000000000000000000000001111111100000000000000000011111111000000000000000111111110000000000000000000000001111111100000000
583,3,TypeC,34700,000000000000000000000000000000000001111110000000000011111100000000000000000000000001111110000000000000000000000000000000000000000000011111000000000000000000000111111000
584,4,TypeC,34700,000000000000000000000000000000000001111110000000000011111100000000000000000000000001111110000000000000000000000000000000000000000000011111000000000000000000000111111000
585,0,TypeA,56500,000011111111110000000000000000011111111110000000000000011111111110000000000000000000000000000111111111000000000000000000000000000000000000000000001111111111000000000000
586,1,TypeB,41400,000000111111110000000000000000011111110000000000000000000000011111111000000000000001111111100000000000000000000000000000111111110000000000000000000000000000000000000000
587,2,TypeB,41400,000000111111110000000000000000011111110000000000000000000000011111111000000000000001111111100000000000000000000000000000111111110000000000000000000000000000000000000000
588,3,TypeC,34600,000000001111110000000000000000000001111110000000000000000000000000000000000000000111111000000000011111000000000000000000000000000000000000000000000000000001111100000000
589,4,TypeC,34600,000000001111110000000000000000000001111110000000000000000000000000000000000000000111111000000000011111000000000000000000000000000000000000000000000000000001111100000000
590,0,TypeA,52500,000000000000000000000000000001111111110000000000000000011111111100000000000000000111111111100000000000011111111110000000000000000000000000000000001111111111000000000000
591,1,TypeB,39100,111111110000000000000000000000000000000000000000011111110000000000000001111111100000000000000111111100000000000000000000000000000000000000001111111000000000000000000000
592,2,TypeB,39100,111111110000000000000000000000000000000000000000011111110000000000000001111111100000000000000111111100000000000000000000000000000000000000001111111000000000000000000000
593,3,TypeC,33200,111111000000000001111100000000000001111110000000000000000000000000000000000000000111111000000000000000000000000000000000000000000000000000000000000000000000000111111000
594,4,TypeC,33200,111111000000000001111100000000000001111110000000000000000000000000000000000000000111111000000000000000000000000000000000000000000000000000000000000000000000000111111000
595,0,TypeA,52900,000001111111111000000000000001111111110000000000011111111100000000000000000000000001111111100000000000000000000000000000000000000000000000000000001111111111000000000000
596,1,TypeB,36000,111111110000000000000000000001111111000000000000011111110000000000000000111111100000000000000111111100000000000000000000000000000000000000000000000000000000000000000000
597,2,TypeB,36000,111111110000000000000000000001111111000000000000011111110000000000000000111111100000000000000111111100000000000000000000000000000000000000000000000000000000000000000000
598,3,TypeC,31700,000000000000000000000000000000000001111110000000000011111100000000000000000000000000011111100000000000000111110000000000000000000000111000000000000000000000000000000000
599,4,TypeC,31700,000000000000000000000000000000000001111110000000000011111100000000000000000000000000011111100000000000000111110000000000000000000000111000000000000000000000000000000000
600,0,TypeA,53400,111111111000000000000000000001111111110000000000011111111100000000000000000000000001111111100000000000000000000000000000000000000000000000000000001111111111000000000000
601,1,TypeB,37000,111111110000000000000000000001111111000000000000011111110000000000000001111111100000000000000111111100000000000000000000000000000000000000000000000000000000000000000000
602,2,TypeB,37000,111111110000000000000000000001111111000000000000011111110000000000000001111111100000000000000111111100000000000000000000000000000000000000000000000000000000000000000000
603,3,TypeC,31500,000000000000000000000000000000000001111110000000000001111100000000000000000000000000011111100000000000000011110000000000000111111000000000000000000000000000000000000000
604,4,TypeC,31500,000000000000000000000000000000000001111110000000000001111100000000000000000000000000011111100000000000000011110000000000000111111000000000000000000000000000000000000000
605,0,TypeA,53000,000000000000011111111100000000000000000000000000000000011111111100000000000000000000011111111100000000000000000000000000000011111111110000000000001111111111000000000000
606,1,TypeB,38100,111111110000000000000000000000000000000000000000011111110000000000000000111111100000000000000111111100000000000000000000000000000000000000000000000001111111000000000000
607,2,TypeB,38100,111111110000000000000000000000000000000000000000011111110000000000000000111111100000000000000111111100000000000000000000000000000000000000000000000001111111000000000000
608,3,TypeC,28400,111111000000000000000000000000000000011110000000000011111100000000000000000000000000000000000000011111000000000000000000000000000000000000000000000000011111000000000000
609,4,TypeC,28400,111111000000000000000000000000000000011110000000000011111100000000000000000000000000000000000000011111000000000000000000000000000000000000000000000000011111000000000000
610,0,TypeA,49900,000000000000011111111100000000000000000000000000000000011111111100000000000000000000011111111100000000000000000000000000000000111111111100000000000000011111111100000000
611,1,TypeB,39100,111111110000000000000000000000000000000000000000011111110000000000000001111111100000000000000111111100000000000000000000000000000000000000000000000001111111000000000000
612,2,TypeB,39100,111111110000000000000000000000000000000000000000011111110000000000000001111111100000000000000111111100000000000000000000000000000000000000000000000001111111000000000000
613,3,TypeC,30000,111111000000000000000000000000000001111110000000000001111100000000000000000000000000000000000000011111000000000000000000000000000000000000000000000000011111000000000000
614,4,TypeC,30000,111111000000000000000000000000000001111110000000000001111100000000000000000000000000000000000000011111000000000000000000000000000000000000000000000000011111000000000000
