col_id,emp_id,emp_type,cost,schedule_pattern
215,5,TypeB,30000,000000000000000000000000111100000000000000000000111111100000000001111111000000000011111110000000000000000000000011111000000000000000000000000000000000000000000000000000
216,6,TypeC,15900,000000000000000000000000111000000000000000000000111000000000000000000000000000001110000000000000000000000000000000111000000000011100000000000000000000000000000000000000
217,7,TypeC,15900,000000000000000000000000111000000000000000000000111000000000000000000000000000001110000000000000000000000000000000111000000000011100000000000000000000000000000000000000
218,8,TypeC,15900,000000000000000000000000111000000000000000000000111000000000000000000000000000001110000000000000000000000000000000111000000000011100000000000000000000000000000000000000
219,9,TypeC,15900,000000000000000000000000111000000000000000000000111000000000000000000000000000001110000000000000000000000000000000111000000000011100000000000000000000000000000000000000
220,0,TypeA,47600,000000001111111110000000000000111111110000000000000000111111111000000000000000000011111111000000000000000000000000000000000000000000000000000000000011111111110000000000
221,1,TypeA,47600,000000001111111110000000000000111111110000000000000000111111111000000000000000000011111111000000000000000000000000000000000000000000000000000000000011111111110000000000
222,2,TypeB,31200,000000000000000000000000000000111111110000000000000000000111111000000000000000000011111110000000000000001111100000000000000000000000000000000000000011110000000000000000
223,3,TypeB,31200,000000000000000000000000000000111111110000000000000000000111111000000000000000000011111110000000000000001111100000000000000000000000000000000000000011110000000000000000
224,4,TypeB,31200,000000000000000000000000000000111111110000000000000000000111111000000000000000000011111110000000000000001111100000000000000000000000000000000000000011110000000000000000
225,5,TypeB,31200,000000000000000000000000000000111111110000000000000000000111111000000000000000000011111110000000000000001111100000000000000000000000000000000000000011110000000000000000
226,6,TypeC,21700,000000000000000011100000000000111000000000000000000000000111111000000000000000001110000000000000000000000000000000000000000000000000000000000000000011110000000000000000
227,7,TypeC,21700,000000000000000011100000000000111000000000000000000000000111111000000000000000001110000000000000000000000000000000000000000000000000000000000000000011110000000000000000
228,8,TypeC,21700,000000000000000011100000000000111000000000000000000000000111111000000000000000001110000000000000000000000000000000000000000000000000000000000000000011110000000000000000
229,9,TypeC,21700,000000000000000011100000000000111000000000000000000000000111111000000000000000001110000000000000000000000000000000000000000000000000000000000000000011110000000000000000
230,0,TypeA,46200,000000000000111111110000000000000000000011111111100000000000000111111111000000000000000000000000000000000000000000000000000000000111111110000000000000000000011111111000
231,1,TypeA,46200,000000000000111111110000000000000000000011111111100000000000000111111111000000000000000000000000000000000000000000000000000000000111111110000000000000000000011111111000
232,2,TypeB,30300,000000000000011111110000000000000000000000001111100000000000000111100000000000000000000000000000000000000000000000000000000001111100000000000000001111110000000000000000
233,3,TypeB,30300,000000000000011111110000000000000000000000001111100000000000000111100000000000000000000000000000000000000000000000000000000001111100000000000000001111110000000000000000
234,4,TypeB,30300,000000000000011111110000000000000000000000001111100000000000000111100000000000000000000000000000000000000000000000000000000001111100000000000000001111110000000000000000
235,5,TypeB,30300,000000000000011111110000000000000000000000001111100000000000000111100000000000000000000000000000000000000000000000000000000001111100000000000000001111110000000000000000
236,6,TypeC,22900,000000000000000000000000000000000000000000001111100000000000000111000000000000000000000000000000000000000000000000000000000001111100000000000000001111110000000000011100
237,7,TypeC,22900,000000000000000000000000000000000000000000001111100000000000000111000000000000000000000000000000000000000000000000000000000001111100000000000000001111110000000000011100
238,8,TypeC,22900,000000000000000000000000000000000000000000001111100000000000000111000000000000000000000000000000000000000000000000000000000001111100000000000000001111110000000000011100
239,9,TypeC,22900,000000000000000000000000000000000000000000001111100000000000000111000000000000000000000000000000000000000000000000000000000001111100000000000000001111110000000000011100
240,0,TypeA,47900,000000000000011111111100000000000000111111110000000000000011111111110000000000000000000000000000000000001111111110000000000000000000000000000000001111111100000000000000
241,1,TypeA,47900,000000000000011111111100000000000000111111110000000000000011111111110000000000000000000000000000000000001111111110000000000000000000000000000000001111111100000000000000
242,2,TypeB,31400,000000000000011110000000000000000000011111110000000000000000000111110000000000000000000000000000000000000000111110000000000000000000000000000000001111111100000000000000
243,3,TypeB,31400,000000000000011110000000000000000000011111110000000000000000000111110000000000000000000000000000000000000000111110000000000000000000000000000000001111111100000000000000
244,4,TypeB,31400,000000000000011110000000000000000000011111110000000000000000000111110000000000000000000000000000000000000000111110000000000000000000000000000000001111111100000000000000
245,5,TypeB,31400,000000000000011110000000000000000000011111110000000000000000000111110000000000000000000000000000000000000000111110000000000000000000000000000000001111111100000000000000
246,6,TypeC,28500,000000000000011110000000000000000000011110000000000000000000000111110000000000000000000000000000000000000000111110000000000000000000000000000000001111110000000000000000
247,7,TypeC,28500,000000000000011110000000000000000000011110000000000000000000000111110000000000000000000000000000000000000000111110000000000000000000000000000000001111110000000000000000
248,8,TypeC,28500,000000000000011110000000000000000000011110000000000000000000000111110000000000000000000000000000000000000000111110000000000000000000000000000000001111110000000000000000
249,9,TypeC,28500,000000000000011110000000000000000000011110000000000000000000000111110000000000000000000000000000000000000000111110000000000000000000000000000000001111110000000000000000
250,0,TypeA,44200,000000000000000000000000000000000011111111110000000000000111111110000000000000000011111111000000000000000000000000000000000000001111111110000000000000000000011111111000
251,1,TypeA,44200,000000000000000000000000000000000011111111110000000000000111111110000000000000000011111111000000000000000000000000000000000000001111111110000000000000000000011111111000
252,2,TypeB,37500,000000000000000000000000000000001111000000000000000000000111111100000000000000000011111110000000000000000000000000000000000000001111111000000000000000000000011111111000
253,3,TypeB,37500,000000000000000000000000000000001111000000000000000000000111111100000000000000000011111110000000000000000000000000000000000000001111111000000000000000000000011111111000
254,4,TypeB,37500,000000000000000000000000000000001111000000000000000000000111111100000000000000000011111110000000000000000000000000000000000000001111111000000000000000000000011111111000
