col_id,emp_id,emp_type,cost,schedule_pattern
6607,7,TypeC,19500,111000000000000000000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000001111000000000000011110000000000000111100000000000000
6608,8,TypeC,19500,111000000000000000000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000001111000000000000011110000000000000111100000000000000
6609,9,TypeC,19500,111000000000000000000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000001111000000000000011110000000000000111100000000000000
6610,0,TypeA,44500,000000000000000000000000000000000000000000000000000000001111111110000000000000000011111111100000000000000111111111000000000000111111110000000000000000001111111100000000
6611,1,TypeA,44500,000000000000000000000000000000000000000000000000000000001111111110000000000000000011111111100000000000000111111111000000000000111111110000000000000000001111111100000000
6612,2,TypeB,39200,000000000000000000000000000000000000000000000000000000001111110000000000000000000000011111110000000000000000011111111000000000111111110000000000000000001111110000000000
6613,3,TypeB,39200,000000000000000000000000000000000000000000000000000000001111110000000000000000000000011111110000000000000000011111111000000000111111110000000000000000001111110000000000
6614,4,TypeB,39200,000000000000000000000000000000000000000000000000000000001111110000000000000000000000011111110000000000000000011111111000000000111111110000000000000000001111110000000000
6615,5,TypeB,39200,000000000000000000000000000000000000000000000000000000001111110000000000000000000000011111110000000000000000011111111000000000111111110000000000000000001111110000000000
6616,6,TypeC,27400,000000000000000000000000000000000000000000000000000001111100000000000000000000000000000000000001111000000000000011111000000000000000000011111000000000001111110000000000
6617,7,TypeC,27400,000000000000000000000000000000000000000000000000000001111100000000000000000000000000000000000001111000000000000011111000000000000000000011111000000000001111110000000000
6618,8,TypeC,27400,000000000000000000000000000000000000000000000000000001111100000000000000000000000000000000000001111000000000000011111000000000000000000011111000000000001111110000000000
6619,9,TypeC,27400,000000000000000000000000000000000000000000000000000001111100000000000000000000000000000000000001111000000000000011111000000000000000000011111000000000001111110000000000
6620,0,TypeA,49100,000000000000000000000000000000111111111100000000000000000000011111111000000000000011111111110000000000000000000000000000000000000011111111110000000000000111111111000000
6621,1,TypeA,49100,000000000000000000000000000000111111111100000000000000000000011111111000000000000011111111110000000000000000000000000000000000000011111111110000000000000111111111000000
6622,2,TypeB,32000,000000000011111100000000000000000000001111100000000000000000011111111000000000001111110000000000000000011111110000000000000000000000000000000000000000000000000000000000
6623,3,TypeB,32000,000000000011111100000000000000000000001111100000000000000000011111111000000000001111110000000000000000011111110000000000000000000000000000000000000000000000000000000000
6624,4,TypeB,32000,000000000011111100000000000000000000001111100000000000000000011111111000000000001111110000000000000000011111110000000000000000000000000000000000000000000000000000000000
6625,5,TypeB,32000,000000000011111100000000000000000000001111100000000000000000011111111000000000001111110000000000000000011111110000000000000000000000000000000000000000000000000000000000
6626,6,TypeC,22800,000000000000000000000000000000000000000000000000000111111000000000011100000000000011110000000000000000000000000000000000000000111110000000000000001110000000000000000000
6627,7,TypeC,22800,000000000000000000000000000000000000000000000000000111111000000000011100000000000011110000000000000000000000000000000000000000111110000000000000001110000000000000000000
6628,8,TypeC,22800,000000000000000000000000000000000000000000000000000111111000000000011100000000000011110000000000000000000000000000000000000000111110000000000000001110000000000000000000
6629,9,TypeC,22800,000000000000000000000000000000000000000000000000000111111000000000011100000000000011110000000000000000000000000000000000000000111110000000000000001110000000000000000000
6630,0,TypeA,47400,000000001111111100000000000000000000000000000000000000000000111111110000000000000000000000000000000000000111111111000000000000111111111100000000000000000000111111111100
6631,1,TypeA,47400,000000001111111100000000000000000000000000000000000000000000111111110000000000000000000000000000000000000111111111000000000000111111111100000000000000000000111111111100
6632,2,TypeB,34400,000001111100000000000000000000000000000000000000000000000000111110000000000000001111111000000000000000011111110000000000000000111111110000000000000000000000000000000000
6633,3,TypeB,34400,000001111100000000000000000000000000000000000000000000000000111110000000000000001111111000000000000000011111110000000000000000111111110000000000000000000000000000000000
6634,4,TypeB,34400,000001111100000000000000000000000000000000000000000000000000111110000000000000001111111000000000000000011111110000000000000000111111110000000000000000000000000000000000
6635,5,TypeB,34400,000001111100000000000000000000000000000000000000000000000000111110000000000000001111111000000000000000011111110000000000000000111111110000000000000000000000000000000000
6636,6,TypeC,18300,000000000000000000000000000111100000000000000000000000000000000000000000011100000000000000000000000000011100000000000000000000000000000000111000000000000000000001111100
6637,7,TypeC,18300,000000000000000000000000000111100000000000000000000000000000000000000000011100000000000000000000000000011100000000000000000000000000000000111000000000000000000001111100
6638,8,TypeC,18300,000000000000000000000000000111100000000000000000000000000000000000000000011100000000000000000000000000011100000000000000000000000000000000111000000000000000000001111100
6639,9,TypeC,18300,000000000000000000000000000111100000000000000000000000000000000000000000011100000000000000000000000000011100000000000000000000000000000000111000000000000000000001111100
6640,0,TypeA,44500,000000000000000000000000000000000000000000000000000000000111111110000000000000000011111111110000000000000000011111111000000000000000011111111000000000000111111111000000
6641,1,TypeA,44500,000000000000000000000000000000000000000000000000000000000111111110000000000000000011111111110000000000000000011111111000000000000000011111111000000000000111111111000000
6642,2,TypeB,31000,000000000011111100000000000000000000001111100000000000000000111110000000000000001111111000000000000000000000011111111000000000000000000000000000000000000000000000000000
6643,3,TypeB,31000,000000000011111100000000000000000000001111100000000000000000111110000000000000001111111000000000000000000000011111111000000000000000000000000000000000000000000000000000
6644,4,TypeB,31000,000000000011111100000000000000000000001111100000000000000000111110000000000000001111111000000000000000000000011111111000000000000000000000000000000000000000000000000000
