col_id,emp_id,emp_type,cost,schedule_pattern
23,4,TypeC,24300,000000000001111110000000000000000000000000000000111000000000000000000000000000111000000000000000000000000000000000000011110000000000111110000000000000000000000000000000
24,1,TypeB,36600,000000000000000000000000000111111110000000000000000000000111111100000000000000000000000000000000000000000001111110000000000000000000000011110000000000011111111000000000
25,3,TypeC,27000,000000000000000000000000000000000000001110000000000000000000000000000000000000000000111110000000000001111110000000000011110000000000000000000000001111110000000000000000
26,4,TypeC,27000,000000000000000000000000000000000000001110000000000000000000000000000000000000000000111110000000000001111110000000000011110000000000000000000000001111110000000000000000
27,0,TypeA,52500,000000000000111111111100000000000000000000000000000000111111111100000000000000000000000000000000000001111111100000000000000000000011111111110000000000000000011111111110
28,1,TypeB,42800,000000000000111111110000000000000000000000000000000000000000011111110000000000000000000000000000000001111111000000000000000000000000111111110000000000011111111000000000
29,2,TypeB,42800,000000000000111111110000000000000000000000000000000000000000011111110000000000000000000000000000000001111111000000000000000000000000111111110000000000011111111000000000
30,3,TypeC,26900,000000000000111110000000000000000000000000000000000000000000011100000000000000000000000000000000000001111110000000000000000000000000001111110000000000000000000000001110
31,4,TypeC,26900,000000000000111110000000000000000000000000000000000000000000011100000000000000000000000000000000000001111110000000000000000000000000001111110000000000000000000000001110
32,0,TypeA,53700,000000111111110000000000000000000000000000000000111111111100000000000000000000000000000000000000000000011111111110000000000000000011111111110000000000000000011111111110
33,1,TypeB,40400,000000111111110000000000000000000000000000000000111111100000000000000000000000000011111110000000000001111111100000000000000000000000111111110000000000000000000000000000
34,2,TypeB,40400,000000111111110000000000000000000000000000000000111111100000000000000000000000000011111110000000000001111111100000000000000000000000111111110000000000000000000000000000
35,3,TypeC,32700,000111111000000000000000000000001111110000000000000000000000000000000000000000000000000000000000000000011111100000000000011111100000000000000000001111110000000000000000
36,4,TypeC,32700,000111111000000000000000000000001111110000000000000000000000000000000000000000000000000000000000000000011111100000000000011111100000000000000000001111110000000000000000
37,0,TypeA,50100,000000001111111110000000000000001111111110000000000000111111111100000000000000111111110000000000000000000000000000000011111111100000000000000000000000000000000000000000
38,4,TypeC,28900,000000000000011110000000000000000000000011110000000000000011111100000000000000111110000000000000000000000000000000000000011111100000000000000000000000000000000000000000
39,1,TypeB,40500,000000000000000000000111111100000000011111110000000000000000000000000000000000000011111110000000000000000000000000000000000000000011111110000000000000011111111000000000
40,2,TypeB,40500,000000000000000000000111111100000000011111110000000000000000000000000000000000000011111110000000000000000000000000000000000000000011111110000000000000011111111000000000
41,3,TypeC,25200,000000000000000000000000000000000000000000000000000000000000000000000111000000000000001110000000000000000000000000000011110000000000111110000000000000000111111000000000
42,0,TypeA,49400,000000001111111110000000000000000000000000000000000000111111111100000000000000001111111110000000000000011111111110000000000000001111111110000000000000000000000000000000
43,1,TypeB,39800,000000000000000000000111111100000000000000000000000000000000000000011111000000000000000000000000000000000011111110000000000000000111111110000000001111111100000000000000
44,2,TypeB,39800,000000000000000000000111111100000000000000000000000000000000000000011111000000000000000000000000000000000011111110000000000000000111111110000000001111111100000000000000
45,3,TypeC,26300,000000000000011110000000000000000000000000000000000000000000000000011111000000000000000000000000000000000000111110000000000000001110000000000000001111110000000000000000
46,0,TypeA,51200,000000000000000000000000000000001111111110000000000000111111111100000000000000111111110000000000000000011111111110000000000000000000000000000000000011111111110000000000
47,1,TypeB,39100,000000000000000000000000000000001111111000000000000000000111111100000000000000111111110000000000000001111111100000000000000000000000000000000000000000011111110000000000
48,2,TypeB,39100,000000000000000000000000000000001111111000000000000000000111111100000000000000111111110000000000000001111111100000000000000000000000000000000000000000011111110000000000
49,3,TypeC,28700,000111111000000000000000000000000001111110000000000000111110000000000000000000111000000000000000000000000000000000000000000000000000000000000000000011111100000000000000
50,4,TypeC,28700,000111111000000000000000000000000001111110000000000000111110000000000000000000111000000000000000000000000000000000000000000000000000000000000000000011111100000000000000
51,0,TypeA,56100,000000000000000000000000000000000000000011111111110000000000011111111100000000000000011111111110000000000000000000000011111111100000000000000000000000000000011111111110
52,1,TypeB,34600,000000000000011111110000000000000000000000000000000000000111111110000000000000000000011110000000000000000000000000000000000000000000000000000000001111111100000000011110
53,2,TypeB,34600,000000000000011111110000000000000000000000000000000000000111111110000000000000000000011110000000000000000000000000000000000000000000000000000000001111111100000000011110
54,3,TypeC,27000,000000000000000000000000000000000000000000000000000000000000011110000000000000000000011110000000000000000000000000000000000001111110000000000000001111110000000000011110
55,4,TypeC,27000,000000000000000000000000000000000000000000000000000000000000011110000000000000000000011110000000000000000000000000000000000001111110000000000000001111110000000000011110
56,1,TypeB,41200,000000001111111000000000000000000000000000000000000000000011111111000000000000111111110000000000000000000000000000000000000000111111100000000000000000011111110000000000
57,2,TypeB,41200,000000001111111000000000000000000000000000000000000000000011111111000000000000111111110000000000000000000000000000000000000000111111100000000000000000011111110000000000
58,3,TypeC,30800,000000001111110000000000000111111000000000000000000000000000000000000000000000111000000000000000000000000001111110000000000000000011111000000000000000000000000000000000
59,4,TypeC,30800,000000001111110000000000000111111000000000000000000000000000000000000000000000111000000000000000000000000001111110000000000000000011111000000000000000000000000000000000
60,1,TypeB,39600,000000000000011111110000000000000000000000000000111111100000000000000000000000000000000000000000000001111111100000000011111111000000000000000000000000000111111000000000
61,2,TypeB,39600,000000000000011111110000000000000000000000000000111111100000000000000000000000000000000000000000000001111111100000000011111111000000000000000000000000000111111000000000
